beta_conf,v_conf,N,i0,T,v,beta,beta_grad,beta_grad_se,v_grad,v_grad_se,total_size_mean,total_size_se,N_samples
10,10,1000,1,10,0.8,2.4,6.204184002914818,0.9614062364610133,-38.3616,6.131965156800259,5.2391,0.30641739878999713,10000
10,10,1000,1,10,0.85,2.4,2.2980195658303364,0.4574549516575461,-22.2777,3.848647360686828,3.0905,0.18566846326941278,10000
10,10,1000,1,10,0.9,2.4,0.7574474343848026,0.18372716780632847,-7.6923,1.3117913941390125,1.9172,0.09695367150057672,10000
10,10,1000,1,10,0.95,2.4,0.212342487575009,0.06149435845626128,-3.7962,0.7983378112566686,1.2812,0.03260397150495303,10000
10,10,1000,1,10,0.99,2.4,0.030293128078844853,0.00900311437952312,-3.2967,0.5901257084267509,1.0396,0.004790143896362069,10000
10,10,1000,1,10,0.01,2.5,316.99551198835854,19.863877168464327,-1106.1927,126.12394814707592,463.1527,4.570732744107099,10000
10,10,1000,1,10,0.05,2.5,297.0648950828355,18.528092035661142,-1005.2937,105.11261862822901,421.0588,4.367947931371105,10000
10,10,1000,1,10,0.1,2.5,273.8163521310598,17.28701097153028,-1045.0539,129.669131170365,365.5423,4.107642834282991,10000
10,10,1000,1,10,0.15,2.5,241.86314985154536,15.610821813510588,-1214.6841,188.94834166658507,317.5865,3.8343860216977816,10000
10,10,1000,1,10,0.2,2.5,221.29511475539152,14.248812821824453,-928.8702,133.75225856778042,273.9124,3.5685988682411813,10000
10,10,1000,1,10,0.25,2.5,187.5145345782988,12.787669832830803,-895.4037,86.4019076768427,230.8211,3.2689298676672416,10000
10,10,1000,1,10,0.3,2.5,172.76867241771936,11.562679322420243,-693.306,55.56493108691012,189.7115,2.9495200581844436,10000
10,10,1000,1,10,0.35,2.5,149.21365394886502,9.729028864313074,-625.0743,38.26582973790722,153.6342,2.6116924269081294,10000
10,10,1000,1,10,0.4,2.5,110.79310366144166,8.038583233207332,-524.6748,38.910866676277536,120.8169,2.298192660851052,10000
10,10,1000,1,10,0.45,2.5,90.29712749781737,7.241881208355613,-481.7178,39.396383360639916,97.0326,2.0373717928022397,10000
10,10,1000,1,10,0.5,2.5,70.90443950679554,5.762993226045991,-449.1504,40.58708505947855,71.6931,1.704927379384793,10000
10,10,1000,1,10,0.55,2.5,51.73496011839176,4.718031557017521,-384.2154,59.75829039227399,50.8688,1.3927687601098446,10000
10,10,1000,1,10,0.6,2.5,33.05203180225393,3.550702021176645,-238.8609,24.389776851718153,36.7542,1.131056350091678,10000
10,10,1000,1,10,0.65,2.5,24.552265216996418,2.7669921061922094,-170.1297,13.29411530858578,25.5641,0.9139128803087739,10000
10,10,1000,1,10,0.7,2.5,14.766324866395054,1.757702932077927,-123.876,13.799277806798402,16.3929,0.6692806785061571,10000
10,10,1000,1,10,0.75,2.5,11.959582109959522,1.5946895775428223,-70.6293,9.085871929265926,9.8825,0.4789699892478233,10000
10,10,1000,1,10,0.8,2.5,7.109593848597008,1.044928535082037,-31.7682,3.5433016136801774,5.8538,0.33415919678033595,10000
10,10,1000,1,10,0.85,2.5,2.6210739808388555,0.5452475544865245,-25.1748,7.550365615424772,3.3948,0.20646291674196354,10000
10,10,1000,1,10,0.9,2.5,0.8531901332257338,0.20934000679196924,-13.1868,2.394090590924194,2.0313,0.10733146805761833,10000
10,10,1000,1,10,0.95,2.5,0.23268816743290868,0.07007843968182971,-3.8961,0.9093434780296736,1.3127,0.03821593799439808,10000
10,10,1000,1,10,0.99,2.5,0.03150515475695643,0.010558350459865345,-3.2967,0.5901257084267509,1.0411,0.005109176975691573,10000
10,10,1000,1,10,0.01,2.6,297.8041598925549,19.704004726374237,-937.3617,75.2120033274727,487.4242,4.614364337724117,10000
10,10,1000,1,10,0.05,2.6,281.55360095615106,18.34606317283365,-1072.3266,116.51518863243302,444.6532,4.42299010366536,10000
10,10,1000,1,10,0.1,2.6,268.21198959038185,17.14617931492331,-1337.2614,192.1094221355484,390.091,4.178804651180918,10000
10,10,1000,1,10,0.15,2.6,241.07551075185518,15.590807219914527,-1039.1598,118.95953561870466,339.3476,3.9161254961140006,10000
10,10,1000,1,10,0.2,2.6,224.235426952782,14.520702396306922,-1000.5984,118.47687759661903,293.3841,3.658603672824167,10000
10,10,1000,1,10,0.25,2.6,187.67457489340285,12.890265935436664,-931.9671,122.14929010530139,249.937,3.370622525991493,10000
10,10,1000,1,10,0.3,2.6,167.07968287626576,11.565928257943177,-906.8922,128.1359750774497,206.15,3.052623386687931,10000
10,10,1000,1,10,0.35,2.6,157.47671583253756,10.031313263505625,-738.5607,65.96221967637243,168.9496,2.724552727465643,10000
10,10,1000,1,10,0.4,2.6,111.76412417260427,8.257963771214875,-544.3551,31.000157838614324,132.4417,2.400011763670665,10000
10,10,1000,1,10,0.45,2.6,94.99554887010022,7.457826738641302,-539.5599,62.095589618154065,106.8323,2.1347900249242433,10000
10,10,1000,1,10,0.5,2.6,73.47108947507857,5.949948949481609,-465.3342,53.59773147991449,79.9564,1.8059975117937623,10000
10,10,1000,1,10,0.55,2.6,53.32514135224592,4.887357299799484,-339.9597,39.61342785463321,57.2973,1.484829836457809,10000
10,10,1000,1,10,0.6,2.6,34.94140460245617,3.7330426104935146,-264.3354,23.28705259650837,41.5511,1.2144150523074584,10000
10,10,1000,1,10,0.65,2.6,26.32944148027568,2.8815112667131357,-231.0687,38.809458607223185,28.8403,0.9799790791086049,10000
10,10,1000,1,10,0.7,2.6,16.547531154108075,1.9326408577167,-124.1757,10.889413107910565,18.5685,0.7283846135041013,10000
10,10,1000,1,10,0.75,2.6,13.122157972057298,1.6406541553938894,-131.4684,31.437042269316763,11.3452,0.5231130551064868,10000
10,10,1000,1,10,0.8,2.6,7.5947346411676335,1.0718946479860036,-45.3546,5.874369892000911,6.4822,0.360324148046126,10000
10,10,1000,1,10,0.85,2.6,2.955038112457115,0.6261256786644742,-23.2767,3.7694395712332516,3.791,0.23221185183881857,10000
10,10,1000,1,10,0.9,2.6,0.940480297152588,0.23662150671192073,-11.988,1.938671816074357,2.2335,0.12958108234109664,10000
10,10,1000,1,10,0.95,2.6,0.25875494491295414,0.07444979332061537,-6.5934,1.5268294496966075,1.3529,0.04600899740033657,10000
10,10,1000,1,10,0.99,2.6,0.030672999637577004,0.009764431038564047,-3.0969,0.555384620102704,1.043,0.005211316127580265,10000
10,10,1000,1,10,0.01,2.7,292.085806093565,19.38843485873014,-943.3557,85.98587812112741,509.4272,4.643257019979764,10000
10,10,1000,1,10,0.05,2.7,278.2320045851644,18.099581590784126,-1171.3275,163.85757662429313,466.172,4.462999520285859,10000
10,10,1000,1,10,0.1,2.7,259.8017164224308,17.032372777699546,-1151.5473,150.14380792034666,412.5921,4.231059108293902,10000
10,10,1000,1,10,0.15,2.7,234.45762631424802,15.576395838308006,-1160.838,153.0096312655566,360.5991,3.9804434867177925,10000
